timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631890891300,19,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/8,19,0,0
1631890891300,21,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,21,0,0
1631890891321,29,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/9,29,0,0
1631890891320,52,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,35,0,0
1631890891351,34,GET All Authors,200,OK,Endurance 1-1,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,28,0,0
1631890891372,30,GET Book,200,OK,Endurance 1-2,text,true,,740,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/8,30,0,0
1631890891386,27,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/9,27,0,0
1631890891403,24,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,24,0,0
1631890891428,21,GET Activity,200,OK,Endurance 1-2,text,true,,353,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/10,21,0,0
1631890891414,54,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,34,0,0
1631890891449,37,GET All Authors,200,OK,Endurance 1-2,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,29,0,0
1631890891468,38,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/9,38,0,0
1631890891486,29,GET Author,200,OK,Endurance 1-2,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/10,29,0,0
1631890891507,31,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,31,0,0
1631890891516,43,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,24,0,0
1631890891539,26,GET Activity,200,OK,Endurance 1-1,text,true,,354,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/11,26,0,0
1631890891560,30,GET Book,200,OK,Endurance 1-2,text,true,,744,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/10,30,0,0
1631890891566,40,GET All Authors,200,OK,Endurance 1-1,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,29,0,0
1631890891591,31,GET All Activities,200,OK,Endurance 1-2,text,true,,3079,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,31,0,0
1631890891607,19,GET Author,200,OK,Endurance 1-1,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/11,19,0,0
1631890891623,28,GET Activity,200,OK,Endurance 1-2,text,true,,352,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/12,28,0,0
1631890891627,53,GET All Books,200,OK,Endurance 1-1,text,true,,97356,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,33,0,0
1631890891651,39,GET All Authors,200,OK,Endurance 1-2,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,33,0,0
1631890891691,30,GET Author,200,OK,Endurance 1-2,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/12,30,0,0
1631890891680,42,GET Book,200,OK,Endurance 1-1,text,true,,744,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/11,41,0,0
1631890891722,44,GET All Books,200,OK,Endurance 1-2,text,true,,97339,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,32,0,0
1631890891725,42,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,42,0,0
1631890891768,23,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/1,23,0,0
1631890891766,32,GET Book,200,OK,Endurance 1-2,text,true,,744,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/12,32,0,0
1631890891798,25,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,25,0,0
1631890891792,34,GET All Authors,200,OK,Endurance 1-1,text,true,,63267,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,25,0,0
1631890891824,35,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/2,35,0,0
1631890891826,33,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/1,33,0,0
1631890891860,34,GET All Authors,200,OK,Endurance 1-2,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,20,0,0
1631890891860,59,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,35,0,0
1631890891894,26,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/2,26,0,0
1631890891919,33,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/1,33,0,0
1631890891920,49,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,32,0,0
1631890891952,36,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,36,0,0
1631890891970,38,GET Book,200,OK,Endurance 1-2,text,true,,740,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/2,38,0,0
1631890891988,29,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/3,29,0,0
1631890892008,19,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,19,0,0
1631890892017,31,GET All Authors,200,OK,Endurance 1-1,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,21,0,0
1631890892028,21,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/4,21,0,0
1631890892049,44,GET All Authors,200,OK,Endurance 1-2,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,28,0,0
1631890892048,45,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/3,45,0,0
1631890892093,23,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/4,23,0,0
1631890892093,46,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,33,0,0
1631890892116,49,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,32,0,0
1631890892139,30,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/3,30,0,0
1631890892165,31,GET Book,200,OK,Endurance 1-2,text,true,,740,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/4,30,0,0
1631890892169,30,GET All Activities,200,OK,Endurance 1-1,text,true,,3079,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,30,0,0
1631890892196,27,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,27,0,0
1631890892199,24,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/5,24,0,0
1631890892223,20,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/6,20,0,0
1631890892223,40,GET All Authors,200,OK,Endurance 1-1,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,21,0,0
1631890892243,30,GET All Authors,200,OK,Endurance 1-2,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,21,0,0
1631890892264,23,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/5,23,0,0
1631890892274,30,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/6,30,0,0
1631890892287,49,GET All Books,200,OK,Endurance 1-1,text,true,,97396,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,36,0,0
1631890892304,53,GET All Books,200,OK,Endurance 1-2,text,true,,97339,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,35,0,0
1631890892337,30,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/5,30,0,0
1631890892358,30,GET Book,200,OK,Endurance 1-2,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/6,30,0,0
1631890892367,25,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,25,0,0
1631890892392,23,GET Activity,200,OK,Endurance 1-1,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/7,23,0,0
1631890892389,26,GET All Activities,200,OK,Endurance 1-2,text,true,,3079,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,26,0,0
1631890892415,26,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/8,26,0,0
1631890892415,32,GET All Authors,200,OK,Endurance 1-1,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,28,0,0
1631890892448,23,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/7,23,0,0
1631890892442,45,GET All Authors,200,OK,Endurance 1-2,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,33,0,0
1631890892487,30,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/8,30,0,0
1631890892471,59,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,41,0,0
1631890892517,66,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,45,0,0
1631890892530,53,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/7,53,0,0
1631890892584,27,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,27,0,0
1631890892583,33,GET Book,200,OK,Endurance 1-2,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/8,33,0,0
1631890892617,23,GET All Activities,200,OK,Endurance 1-2,text,true,,3079,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,23,0,0
1631890892611,32,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/9,32,0,0
1631890892640,41,GET Activity,200,OK,Endurance 1-2,text,true,,353,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/10,41,0,0
1631890892644,38,GET All Authors,200,OK,Endurance 1-1,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,28,0,0
1631890892682,26,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/9,26,0,0
1631890892681,31,GET All Authors,200,OK,Endurance 1-2,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,27,0,0
1631890892713,23,GET Author,200,OK,Endurance 1-2,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/10,23,0,0
1631890892709,55,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,42,0,0
1631890892737,73,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,44,0,0
1631890892764,46,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/9,46,0,0
1631890892811,25,GET All Activities,200,OK,Endurance 1-1,text,true,,3079,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,25,0,0
1631890892811,28,GET Book,200,OK,Endurance 1-2,text,true,,743,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/10,28,0,0
1631890892836,19,GET Activity,200,OK,Endurance 1-1,text,true,,354,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/11,19,0,0
1631890892840,23,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,23,0,0
1631890892864,20,GET Activity,200,OK,Endurance 1-2,text,true,,353,179,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/12,20,0,0
1631890892855,49,GET All Authors,200,OK,Endurance 1-1,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,32,0,0
1631890892885,34,GET All Authors,200,OK,Endurance 1-2,text,true,,31723,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,30,0,0
1631890892904,23,GET Author,200,OK,Endurance 1-1,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/11,23,0,0
1631890892919,27,GET Author,200,OK,Endurance 1-2,text,true,,333,176,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/12,27,0,0
1631890892927,59,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,41,0,0
1631890892946,65,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,42,0,0
1631890892986,29,GET Book,200,OK,Endurance 1-1,text,true,,744,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/11,29,0,0
1631890893016,32,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,32,0,0
1631890893012,41,GET Book,200,OK,Endurance 1-2,text,true,,744,174,2,2,https://bobby-appservice.azurewebsites.net/api/Books/12,41,0,0
1631890893048,22,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/1,22,0,0
1631890893053,30,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,30,0,0
1631890893070,37,GET All Authors,200,OK,Endurance 1-1,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,22,0,0
1631890893083,27,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/2,27,0,0
1631890893108,22,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/1,22,0,0
1631890893110,37,GET All Authors,200,OK,Endurance 1-2,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,20,0,0
1631890893148,28,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/2,28,0,0
1631890893131,57,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,43,0,0
1631890893188,33,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/1,33,0,0
1631890893177,57,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,45,0,0
1631890893222,28,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,27,0,0
1631890893234,26,GET Book,200,OK,Endurance 1-2,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/2,26,0,0
1631890893250,20,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/3,20,0,0
1631890893261,28,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,28,0,0
1631890893270,49,GET All Authors,200,OK,Endurance 1-1,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,40,0,0
1631890893290,32,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/4,32,0,0
1631890893319,28,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/3,28,0,0
1631890893322,35,GET All Authors,200,OK,Endurance 1-2,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,25,0,0
1631890893357,34,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/4,34,0,0
1631890893347,47,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,27,0,0
1631890893394,25,GET Book,200,OK,Endurance 1-1,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/3,25,0,0
1631890893392,44,GET All Books,200,OK,Endurance 1-2,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,28,0,0
1631890893419,37,GET All Activities,200,OK,Endurance 1-1,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,37,0,0
1631890893436,33,GET Book,200,OK,Endurance 1-2,text,true,,741,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/4,33,0,0
1631890893456,28,GET Activity,200,OK,Endurance 1-1,text,true,,352,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/5,28,0,0
1631890893469,29,GET All Activities,200,OK,Endurance 1-2,text,true,,3109,176,2,2,https://bobby-appservice.azurewebsites.net/api/Activities,29,0,0
1631890893484,34,GET All Authors,200,OK,Endurance 1-1,text,true,,47615,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,23,0,0
1631890893498,24,GET Activity,200,OK,Endurance 1-2,text,true,,351,178,2,2,https://bobby-appservice.azurewebsites.net/api/Activities/6,24,0,0
1631890893519,26,GET Author,200,OK,Endurance 1-1,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/5,26,0,0
1631890893522,45,GET All Authors,200,OK,Endurance 1-2,text,true,,63507,173,2,2,https://bobby-appservice.azurewebsites.net/api/Authors,32,0,0
1631890893545,53,GET All Books,200,OK,Endurance 1-1,text,true,,97539,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,40,0,0
1631890893567,32,GET Author,200,OK,Endurance 1-2,text,true,,330,175,2,2,https://bobby-appservice.azurewebsites.net/api/Authors/6,32,0,0
1631890893599,29,GET Book,200,OK,Endurance 1-1,text,true,,740,173,2,2,https://bobby-appservice.azurewebsites.net/api/Books/5,29,0,0
1631890893599,56,GET All Books,200,OK,Endurance 1-2,text,true,,97339,171,2,2,https://bobby-appservice.azurewebsites.net/api/Books,37,0,0
